azonosító	vendégazonosító	menüazonosító	dátum	desszert	érkezés	távozás
3521	14	C	2020.10.20	1	13:41:38	13:55:33
3522	176	C	2020.10.16	1	14:09:15	14:23:54
3523	43	C	2020.10.20	0	13:14:13	13:26:28
3524	76	A	2020.10.20	0	13:10:43	13:26:12
3525	27	A	2020.10.20	0	13:47:58	14:02:52
3526	47	C	2020.10.19	0	13:06:44	13:19:58
3527	180	C	2020.10.02	0	12:19:31	12:33:03
3528	158	C	2020.10.14	0	12:59:37	13:12:58
3529	41	C	2020.10.27	0	13:49:34	14:04:56
3530	10	C	2020.10.13	1	11:57:50	12:12:43
3531	63	D	2020.10.28	1	13:58:32	14:11:53
3532	77	B	2020.10.22	1	13:06:20	13:20:12
3533	13	B	2020.10.26	0	13:34:53	13:46:59
3534	165	C	2020.10.06	0	13:49:09	14:05:04
3535	194	C	2020.10.29	1	12:36:40	12:51:10
3536	76	B	2020.10.26	1	12:24:45	12:38:40
3537	94	A	2020.10.29	0	13:22:55	13:35:20
3538	52	B	2020.10.19	1	12:55:42	13:09:19
3539	109	B	2020.10.14	1	13:18:26	13:33:27
3540	163	C	2020.10.05	0	13:42:07	13:55:43
3541	73	D	2020.10.02	0	12:58:48	13:12:01
3542	42	A	2020.10.13	1	12:42:40	12:57:10
3543	61	B	2020.10.15	0	12:39:49	12:52:22
3544	80	B	2020.10.28	1	13:40:08	13:56:14
3545	49	C	2020.10.21	0	14:20:48	14:35:02
3546	107	B	2020.10.09	1	13:28:19	13:41:08
3547	107	A	2020.10.01	0	13:43:15	13:59:14
3548	182	A	2020.10.09	1	11:50:09	12:04:32
3549	170	C	2020.10.12	1	12:29:28	12:41:43
3550	125	B	2020.10.14	0	12:47:59	13:01:36
3551	113	A	2020.10.27	0	13:14:19	13:27:29
3552	94	A	2020.10.19	0	13:01:29	13:17:23
3553	52	C	2020.10.28	1	13:30:18	13:44:48
3554	95	B	2020.10.15	0	12:30:51	12:42:53
3555	172	A	2020.10.02	0	11:33:27	11:45:37
3556	62	C	2020.10.02	1	12:03:01	12:15:47
3557	150	A	2020.10.12	0	14:00:53	14:14:42
3558	60	B	2020.10.13	1	11:55:06	12:07:37
3559	22	D	2020.10.21	0	11:40:03	11:52:55
3560	43	B	2020.10.13	0	13:20:22	13:36:10
3561	111	B	2020.10.02	1	13:18:41	13:32:08
3562	49	C	2020.10.13	1	14:24:51	14:39:11
3563	101	A	2020.10.08	0	14:01:25	14:13:39
3564	141	C	2020.10.27	1	13:35:49	13:49:07
3565	140	A	2020.10.14	0	13:45:54	14:01:40
3566	184	A	2020.10.26	0	11:58:59	12:11:52
3567	21	B	2020.10.15	0	12:10:42	12:22:43
3568	154	B	2020.10.22	1	13:33:31	13:45:40
3569	132	C	2020.10.27	0	12:50:18	13:04:06
3570	26	B	2020.10.07	1	13:26:27	13:38:38
3571	19	B	2020.10.12	1	13:08:26	13:21:52
3572	16	A	2020.10.22	0	13:41:41	13:54:37
3573	141	B	2020.10.16	1	13:27:03	13:39:48
3574	188	A	2020.10.30	0	11:39:23	11:51:38
3575	44	A	2020.10.26	0	12:26:58	12:42:33
3576	115	C	2020.10.12	1	12:21:34	12:34:49
3577	183	C	2020.10.21	1	12:57:20	13:12:35
3578	138	D	2020.10.26	1	13:03:16	13:17:49
3579	25	A	2020.10.13	0	13:41:00	13:54:31
3580	18	C	2020.10.02	0	13:44:22	13:58:43
3581	102	B	2020.10.09	1	12:27:28	12:42:53
3582	175	C	2020.10.14	0	13:26:32	13:42:36
3583	102	D	2020.10.12	0	12:13:41	12:28:15
3584	99	C	2020.10.13	1	13:25:09	13:40:37
3585	42	C	2020.10.28	1	13:32:07	13:45:26
3586	46	C	2020.10.26	1	13:10:29	13:23:36
3587	36	D	2020.10.05	0	14:22:07	14:36:26
3588	162	C	2020.10.27	1	12:58:28	13:11:54
3589	180	B	2020.10.26	1	13:04:31	13:17:43
3590	38	B	2020.10.20	1	12:20:18	12:33:39
3591	27	B	2020.10.16	0	13:43:45	13:56:47
3592	128	B	2020.10.02	1	12:11:28	12:23:41
3593	156	B	2020.10.29	1	12:54:35	13:07:36
3594	193	C	2020.10.08	1	12:35:06	12:49:15
3595	19	C	2020.10.28	0	12:55:07	13:09:43
3596	6	C	2020.10.13	0	12:58:12	13:13:35
3597	189	B	2020.10.20	1	13:10:16	13:26:06
3598	63	D	2020.10.09	1	13:53:32	14:06:36
3599	157	D	2020.10.26	0	13:12:11	13:26:43
3600	150	C	2020.10.02	1	13:29:40	13:44:26
3601	142	C	2020.10.02	0	13:01:48	13:15:11
3602	146	C	2020.10.21	0	11:50:49	12:02:55
3603	163	A	2020.10.27	0	13:41:37	13:54:53
3604	61	A	2020.10.13	1	12:36:21	12:50:34
3605	101	C	2020.10.22	1	13:58:52	14:14:05
3606	49	B	2020.10.19	0	14:14:14	14:26:28
3607	160	D	2020.10.26	0	11:54:47	12:09:35
3608	143	A	2020.10.02	0	13:30:15	13:43:44
3609	29	C	2020.10.12	1	12:44:40	12:57:32
3610	176	B	2020.10.01	1	13:02:07	13:16:09
3611	168	A	2020.10.02	0	13:00:12	13:16:05
3612	137	B	2020.10.26	0	12:32:18	12:46:10
3613	7	A	2020.10.09	0	12:57:50	13:12:30
3614	24	C	2020.10.16	0	13:26:02	13:39:34
3615	194	B	2020.10.01	0	12:29:28	12:43:53
3616	118	B	2020.10.28	0	12:23:12	12:37:59
3617	38	C	2020.10.07	1	12:42:10	12:57:31
3618	167	B	2020.10.13	0	14:03:29	14:15:49
3619	156	B	2020.10.26	0	12:35:48	12:50:56
3620	127	B	2020.10.15	1	12:13:20	12:27:50
3621	123	C	2020.10.14	0	13:14:08	13:29:31
3622	128	C	2020.10.08	1	11:42:27	11:56:47
3623	168	A	2020.10.16	0	13:27:56	13:42:35
3624	36	D	2020.10.21	1	13:18:42	13:33:35
3625	101	A	2020.10.13	1	14:02:12	14:17:51
3626	165	B	2020.10.12	0	14:05:20	14:19:32
3627	38	C	2020.10.19	0	13:01:48	13:15:44
3628	54	C	2020.10.26	0	13:59:00	14:14:04
3629	11	B	2020.10.27	0	13:49:49	14:02:00
3630	68	A	2020.10.15	0	13:25:22	13:39:45
3631	152	B	2020.10.12	0	14:16:05	14:31:59
3632	182	A	2020.10.26	1	11:49:59	12:03:41
3633	48	C	2020.10.05	1	11:45:40	11:59:25
3634	164	D	2020.10.09	0	12:26:37	12:39:21
3635	65	C	2020.10.28	0	13:35:08	13:50:14
3636	180	A	2020.10.29	1	12:10:11	12:22:13
3637	11	C	2020.10.16	0	13:48:38	14:04:27
3638	190	C	2020.10.09	1	12:44:17	12:56:36
3639	194	C	2020.10.30	1	12:29:20	12:41:54
3640	37	B	2020.10.07	1	12:31:13	12:43:53
3641	144	A	2020.10.20	0	13:32:47	13:45:37
3642	103	C	2020.10.01	0	12:36:14	12:51:57
3643	128	B	2020.10.26	0	11:47:37	11:59:37
3644	160	D	2020.10.30	1	12:02:25	12:15:49
3645	22	D	2020.10.30	0	11:55:02	12:08:20
3646	42	C	2020.10.29	1	13:02:46	13:16:24
3647	187	B	2020.10.20	0	12:34:21	12:47:12
3648	129	B	2020.10.30	0	13:26:27	13:39:10
3649	120	B	2020.10.21	1	13:04:27	13:19:53
3650	15	B	2020.10.30	0	13:02:42	13:15:25
3651	99	C	2020.10.09	0	13:58:22	14:12:12
3652	160	D	2020.10.13	1	11:48:46	12:04:05
3653	162	C	2020.10.07	0	13:37:31	13:51:54
3654	104	C	2020.10.14	0	12:09:39	12:22:14
3655	142	B	2020.10.08	0	12:50:25	13:04:31
3656	132	A	2020.10.28	1	11:50:34	12:04:32
3657	61	A	2020.10.16	0	12:29:19	12:42:40
3658	80	A	2020.10.15	0	13:34:57	13:49:50
3659	115	A	2020.10.02	1	12:30:06	12:42:54
3660	153	A	2020.10.20	1	12:45:34	13:01:18
3661	24	C	2020.10.14	1	12:30:12	12:44:39
3662	19	A	2020.10.06	0	13:11:46	13:27:08
3663	25	A	2020.10.20	1	14:03:30	14:19:13
3664	33	C	2020.10.16	1	14:07:41	14:20:18
3665	29	A	2020.10.29	0	12:44:46	12:56:46
3666	69	A	2020.10.01	0	13:28:01	13:41:35
3667	167	A	2020.10.15	0	13:40:23	13:55:00
3668	46	C	2020.10.21	1	13:14:11	13:29:23
3669	51	B	2020.10.20	1	13:39:42	13:55:15
3670	95	A	2020.10.29	0	12:28:50	12:41:57
3671	157	B	2020.10.28	1	12:54:40	13:08:34
3672	113	C	2020.10.15	0	13:09:36	13:24:09
3673	43	B	2020.10.29	1	13:07:55	13:23:13
3674	90	A	2020.10.02	0	12:10:16	12:22:25
3675	62	A	2020.10.01	1	12:10:21	12:24:57
3676	155	B	2020.10.21	1	13:36:01	13:51:11
3677	100	C	2020.10.22	1	13:06:44	13:21:46
3678	37	A	2020.10.12	1	12:00:13	12:14:03
3679	193	B	2020.10.09	1	12:55:06	13:10:43
3680	87	C	2020.10.05	0	11:54:25	12:08:19
3681	86	A	2020.10.20	0	12:53:55	13:09:20
3682	150	C	2020.10.07	1	13:18:56	13:31:50
3683	74	C	2020.10.20	1	13:29:38	13:42:56
3684	6	C	2020.10.02	1	13:07:33	13:23:15
3685	88	A	2020.10.27	1	12:51:17	13:04:09
3686	107	A	2020.10.02	1	13:21:50	13:36:18
3687	55	D	2020.10.28	0	12:56:19	13:09:15
3688	15	B	2020.10.22	1	13:06:57	13:20:56
3689	135	C	2020.10.16	0	13:40:51	13:56:25
3690	105	C	2020.10.28	1	13:25:31	13:38:50
3691	66	B	2020.10.21	0	13:03:39	13:18:30
3692	185	C	2020.10.01	0	12:41:37	12:56:57
3693	62	B	2020.10.08	1	12:03:10	12:18:29
3694	108	A	2020.10.21	1	12:18:43	12:34:02
3695	162	A	2020.10.26	1	13:10:38	13:26:18
3696	63	B	2020.10.08	1	13:32:01	13:44:44
3697	12	C	2020.10.16	0	12:07:22	12:19:24
3698	22	D	2020.10.09	0	11:40:52	11:53:11
3699	70	A	2020.10.09	1	12:42:23	12:56:05
3700	29	A	2020.10.15	0	13:44:49	13:57:41
3701	52	A	2020.10.06	1	13:46:46	14:00:00
3702	133	C	2020.10.16	1	11:47:26	12:02:46
3703	111	C	2020.10.20	0	13:03:00	13:18:34
3704	126	D	2020.10.14	0	13:22:37	13:37:31
3705	35	C	2020.10.16	1	12:35:17	12:49:59
3706	21	A	2020.10.20	0	12:15:44	12:29:14
3707	43	B	2020.10.07	1	13:15:29	13:28:45
3708	88	A	2020.10.29	0	13:02:43	13:18:15
3709	193	C	2020.10.26	1	12:18:29	12:33:13
3710	154	A	2020.10.08	1	13:03:33	13:18:12
3711	101	A	2020.10.27	1	14:16:18	14:29:11
3712	10	C	2020.10.08	0	11:57:51	12:10:24
3713	174	C	2020.10.08	0	13:18:42	13:30:44
3714	58	C	2020.10.29	0	12:54:21	13:07:35
3715	61	C	2020.10.22	1	12:44:43	12:58:41
3716	16	B	2020.10.15	0	12:54:03	13:08:30
3717	9	B	2020.10.09	1	13:54:45	14:08:54
3718	50	A	2020.10.27	1	14:23:08	14:37:07
3719	81	A	2020.10.22	1	13:22:00	13:34:06
3720	49	C	2020.10.30	1	14:07:21	14:23:16
3721	86	C	2020.10.19	1	12:33:21	12:45:33
3722	5	C	2020.10.13	1	13:05:40	13:18:40
3723	24	A	2020.10.09	1	13:00:27	13:15:22
3724	60	C	2020.10.29	1	11:57:05	12:12:35
3725	137	C	2020.10.05	1	13:00:38	13:13:03
3726	156	A	2020.10.12	1	13:42:14	13:58:02
3727	13	A	2020.10.22	0	13:23:02	13:38:22
3728	13	C	2020.10.15	1	13:54:09	14:08:14
3729	189	B	2020.10.16	0	13:05:22	13:20:39
3730	151	A	2020.10.20	1	12:50:03	13:05:56
3731	52	A	2020.10.16	0	12:52:06	13:05:03
3732	101	A	2020.10.09	1	13:54:48	14:09:24
3733	46	C	2020.10.30	0	13:08:22	13:22:03
3734	196	A	2020.10.19	0	12:31:34	12:46:03
3735	23	B	2020.10.07	1	13:22:07	13:34:09
3736	22	D	2020.10.12	0	11:39:09	11:53:12
3737	100	C	2020.10.09	0	13:32:01	13:45:01
3738	128	A	2020.10.12	1	12:02:20	12:14:55
3739	156	B	2020.10.20	0	13:30:35	13:42:40
3740	41	C	2020.10.08	1	13:17:42	13:30:57
3741	102	D	2020.10.13	0	12:47:49	13:00:07
3742	129	B	2020.10.19	1	13:36:03	13:50:32
3743	182	C	2020.10.07	1	11:56:17	12:10:40
3744	41	C	2020.10.02	0	13:48:40	14:03:57
3745	110	B	2020.10.14	1	13:17:06	13:32:02
3746	87	A	2020.10.13	1	12:44:00	12:57:23
3747	93	A	2020.10.19	1	12:55:12	13:07:41
3748	87	B	2020.10.22	0	12:18:29	12:33:34
3749	136	B	2020.10.14	0	13:34:02	13:49:52
3750	39	A	2020.10.22	1	14:06:30	14:20:54
3751	127	D	2020.10.21	0	12:51:18	13:04:04
3752	171	A	2020.10.08	0	14:23:29	14:37:34
3753	141	A	2020.10.29	1	13:11:16	13:25:05
3754	152	B	2020.10.20	1	13:25:11	13:39:20
3755	28	A	2020.10.07	1	13:03:07	13:18:01
3756	133	C	2020.10.01	0	11:43:18	11:58:44
3757	175	A	2020.10.19	0	13:33:01	13:46:37
3758	133	C	2020.10.29	1	11:51:39	12:04:07
3759	46	C	2020.10.19	0	13:21:19	13:37:05
3760	108	B	2020.10.27	0	13:07:54	13:23:08
3761	103	C	2020.10.26	0	13:14:06	13:28:59
3762	28	C	2020.10.28	1	13:30:13	13:45:15
3763	182	B	2020.10.14	0	12:11:31	12:23:32
3764	74	A	2020.10.22	0	13:19:25	13:33:27
3765	120	A	2020.10.28	0	13:01:32	13:17:19
3766	98	B	2020.10.09	0	12:29:44	12:44:27
3767	139	C	2020.10.01	0	13:11:22	13:24:57
3768	10	B	2020.10.09	1	11:38:02	11:53:03
3769	134	C	2020.10.06	0	13:19:34	13:31:58
3770	49	B	2020.10.12	1	13:50:07	14:05:20
3771	89	D	2020.10.05	0	12:56:52	13:09:41
3772	119	D	2020.10.29	0	13:45:04	13:58:28
3773	95	B	2020.10.13	0	12:12:36	12:27:09
3774	165	B	2020.10.09	1	13:55:22	14:08:03
3775	60	A	2020.10.21	1	11:52:28	12:04:52
3776	52	A	2020.10.15	1	13:30:28	13:43:12
3777	120	A	2020.10.26	0	13:11:45	13:24:31
3778	131	A	2020.10.22	0	13:52:04	14:07:44
3779	40	A	2020.10.16	1	12:21:15	12:34:20
3780	13	C	2020.10.02	0	13:17:12	13:30:07
3781	127	D	2020.10.06	1	12:13:25	12:28:37
3782	88	B	2020.10.14	1	12:57:58	13:12:44
3783	69	B	2020.10.15	1	13:56:22	14:09:07
3784	97	B	2020.10.13	0	13:08:47	13:20:57
3785	193	A	2020.10.05	1	13:03:14	13:17:40
3786	89	D	2020.10.20	0	12:57:54	13:11:07
3787	169	B	2020.10.08	1	13:16:34	13:31:30
3788	46	C	2020.10.02	0	13:05:13	13:18:27
3789	18	B	2020.10.20	0	13:42:32	13:56:09
3790	17	D	2020.10.29	1	12:56:05	13:08:47
3791	125	B	2020.10.27	1	12:48:43	13:03:30
3792	151	B	2020.10.01	1	12:37:05	12:51:05
3793	64	C	2020.10.28	1	13:13:24	13:27:14
3794	113	A	2020.10.07	0	12:53:04	13:06:53
3795	171	C	2020.10.28	0	13:32:32	13:45:46
3796	61	A	2020.10.14	1	12:33:02	12:46:53
3797	142	C	2020.10.06	0	12:19:36	12:33:20
3798	62	A	2020.10.16	1	12:06:51	12:21:36
3799	181	A	2020.10.05	0	12:13:01	12:27:58
3800	177	B	2020.10.22	0	13:39:34	13:52:02
3801	136	A	2020.10.12	0	13:53:39	14:07:05
3802	91	A	2020.10.01	0	12:35:43	12:51:16
3803	120	A	2020.10.01	1	13:03:32	13:17:46
3804	191	C	2020.10.05	1	11:41:23	11:53:45
3805	139	C	2020.10.30	0	13:35:30	13:48:00
3806	185	B	2020.10.22	0	12:54:59	13:07:25
3807	117	A	2020.10.14	1	13:36:44	13:48:56
3808	171	A	2020.10.05	0	14:13:13	14:28:09
3809	120	C	2020.10.02	0	13:47:06	14:01:14
3810	99	B	2020.10.20	0	13:45:45	13:59:27
3811	157	D	2020.10.09	1	12:41:51	12:55:03
3812	169	C	2020.10.13	0	13:01:26	13:15:35
3813	132	C	2020.10.16	1	12:39:40	12:51:59
3814	60	C	2020.10.22	1	11:59:31	12:13:37
3815	104	B	2020.10.02	0	13:01:26	13:16:59
3816	12	A	2020.10.28	1	11:48:33	12:03:30
3817	63	D	2020.10.13	0	14:02:49	14:16:18
3818	101	B	2020.10.07	0	14:09:47	14:23:27
3819	165	C	2020.10.19	0	13:47:36	14:00:37
3820	118	A	2020.10.16	0	12:25:17	12:38:27
3821	88	C	2020.10.15	0	12:51:14	13:06:48
3822	124	C	2020.10.19	1	13:15:38	13:31:36
3823	170	C	2020.10.20	0	12:50:44	13:04:31
3824	4	D	2020.10.30	1	14:13:00	14:27:27
3825	123	C	2020.10.15	1	12:45:50	13:00:19
3826	23	A	2020.10.14	1	13:24:24	13:38:46
3827	126	D	2020.10.07	0	12:51:18	13:03:20
3828	143	A	2020.10.13	0	12:57:39	13:11:15
3829	122	B	2020.10.07	0	12:38:54	12:53:23
3830	72	B	2020.10.21	0	12:46:18	12:58:46
3831	90	A	2020.10.05	0	11:37:14	11:49:49
3832	46	C	2020.10.09	1	13:06:15	13:19:43
3833	89	D	2020.10.30	0	13:10:38	13:26:14
3834	86	B	2020.10.21	0	12:35:08	12:47:09
3835	113	C	2020.10.28	0	12:30:58	12:45:36
3836	58	C	2020.10.08	1	12:43:29	12:57:12
3837	156	B	2020.10.27	0	13:19:44	13:33:59
3838	160	D	2020.10.08	1	12:04:54	12:19:11
3839	127	D	2020.10.22	1	12:53:01	13:06:27
3840	106	B	2020.10.21	1	13:41:19	13:53:20
3841	166	A	2020.10.02	1	13:40:25	13:56:05
3842	28	A	2020.10.21	1	13:13:02	13:26:58
3843	38	A	2020.10.28	0	13:14:12	13:28:41
3844	12	C	2020.10.15	0	12:08:20	12:20:22
3845	147	C	2020.10.27	1	12:18:13	12:33:30
3846	80	A	2020.10.26	0	13:30:34	13:46:41
3847	111	A	2020.10.09	0	12:59:18	13:13:48
3848	169	A	2020.10.20	0	13:17:01	13:31:33
3849	103	A	2020.10.28	1	13:12:26	13:26:01
3850	152	B	2020.10.07	0	13:26:49	13:42:36
3851	71	B	2020.10.16	1	13:08:38	13:23:26
3852	176	B	2020.10.08	0	13:44:41	14:00:34
3853	111	B	2020.10.26	1	13:18:14	13:32:35
3854	45	A	2020.10.30	0	12:36:02	12:49:56
3855	16	B	2020.10.27	0	12:43:00	12:55:06
3856	112	A	2020.10.05	1	12:48:45	13:03:26
3857	197	D	2020.10.08	1	13:50:08	14:05:06
3858	45	C	2020.10.29	0	12:42:54	12:55:26
3859	39	A	2020.10.13	1	14:04:32	14:20:35
3860	144	B	2020.10.14	1	13:28:42	13:41:37
3861	183	A	2020.10.30	0	13:01:12	13:14:14
3862	59	C	2020.10.15	0	14:16:44	14:30:40
3863	64	B	2020.10.01	0	13:17:11	13:32:49
3864	21	C	2020.10.02	0	12:25:18	12:38:15
3865	147	A	2020.10.05	1	12:24:45	12:36:52
3866	38	A	2020.10.26	0	13:22:27	13:34:29
3867	55	D	2020.10.30	1	12:57:23	13:12:55
3868	173	A	2020.10.16	0	13:11:02	13:26:30
3869	176	C	2020.10.27	1	13:53:29	14:07:43
3870	110	C	2020.10.19	1	13:36:57	13:49:49
3871	85	C	2020.10.08	0	13:24:27	13:39:29
3872	15	B	2020.10.13	0	13:02:02	13:14:38
3873	26	A	2020.10.08	1	14:07:01	14:21:52
3874	147	A	2020.10.28	1	12:39:39	12:53:59
3875	18	A	2020.10.05	0	12:49:31	13:02:27
3876	140	C	2020.10.19	0	13:44:34	13:57:18
3877	119	D	2020.10.26	0	13:45:37	13:59:07
3878	56	C	2020.10.26	1	13:12:56	13:25:20
3879	113	B	2020.10.19	1	13:12:13	13:24:31
3880	185	A	2020.10.02	1	13:01:55	13:16:54
3881	192	C	2020.10.19	0	13:11:02	13:24:41
3882	20	A	2020.10.30	1	13:19:38	13:35:37
3883	154	B	2020.10.07	0	13:36:16	13:50:29
3884	93	A	2020.10.29	1	13:13:51	13:29:29
3885	142	A	2020.10.14	0	12:26:09	12:38:35
3886	54	C	2020.10.08	0	13:49:04	14:02:22
3887	189	C	2020.10.28	1	13:25:41	13:41:41
3888	93	C	2020.10.21	0	13:12:07	13:24:45
3889	182	C	2020.10.08	1	12:05:37	12:19:23
3890	131	A	2020.10.08	0	13:47:51	14:01:44
3891	77	C	2020.10.21	0	13:13:25	13:26:44
3892	24	A	2020.10.29	0	12:43:00	12:58:24
3893	12	C	2020.10.09	1	12:09:19	12:24:18
3894	38	B	2020.10.15	0	12:59:53	13:13:55
3895	50	A	2020.10.30	0	14:30:05	14:43:25
3896	35	A	2020.10.15	1	13:27:09	13:40:09
3897	184	B	2020.10.30	0	12:08:03	12:20:38
3898	116	B	2020.10.29	0	12:59:52	13:13:58
3899	52	C	2020.10.14	0	13:18:14	13:33:47
3900	19	C	2020.10.08	1	12:55:10	13:08:53
3901	84	C	2020.10.07	0	12:43:17	12:58:43
3902	57	C	2020.10.15	1	11:56:15	12:10:51
3903	121	A	2020.10.01	0	13:36:10	13:50:03
3904	191	C	2020.10.21	1	11:41:53	11:54:24
3905	164	D	2020.10.13	1	12:29:55	12:42:12
3906	81	B	2020.10.14	0	13:28:09	13:42:09
3907	122	A	2020.10.20	0	13:21:50	13:35:13
3908	81	A	2020.10.16	0	12:56:38	13:11:44
3909	16	C	2020.10.07	0	12:48:49	13:01:52
3910	7	A	2020.10.26	0	12:48:03	13:00:57
3911	93	C	2020.10.30	1	13:09:25	13:22:28
3912	22	D	2020.10.15	1	11:46:03	11:58:38
3913	63	D	2020.10.06	1	13:08:25	13:23:56
3914	115	A	2020.10.13	0	13:14:48	13:29:51
3915	3	C	2020.10.30	0	12:35:43	12:50:09
3916	173	B	2020.10.07	0	13:25:09	13:40:01
3917	132	C	2020.10.20	1	12:27:06	12:39:29
3918	78	A	2020.10.08	0	12:52:08	13:05:54
3919	13	A	2020.10.30	0	13:58:58	14:13:52
3920	119	D	2020.10.15	1	13:40:41	13:55:21
3921	124	B	2020.10.01	1	13:25:41	13:40:54
3922	101	B	2020.10.14	0	13:18:39	13:34:41
3923	106	B	2020.10.06	0	12:58:11	13:12:01
3924	184	B	2020.10.13	1	12:22:05	12:36:46
3925	187	A	2020.10.12	0	12:10:05	12:24:04
3926	23	B	2020.10.08	1	13:10:25	13:25:33
3927	160	D	2020.10.20	1	11:46:02	11:59:49
3928	195	B	2020.10.29	0	12:28:01	12:40:35
3929	147	A	2020.10.12	0	11:54:28	12:09:50
3930	97	C	2020.10.06	1	13:28:16	13:44:06
3931	13	C	2020.10.08	0	13:34:43	13:49:07
3932	150	B	2020.10.15	0	13:53:28	14:08:06
3933	96	A	2020.10.07	1	12:42:18	12:56:45
3934	166	C	2020.10.27	0	13:50:34	14:04:44
3935	107	B	2020.10.05	0	13:26:39	13:40:37
3936	185	A	2020.10.30	0	13:03:16	13:17:15
3937	134	A	2020.10.27	0	13:22:15	13:35:16
3938	15	A	2020.10.26	0	12:48:16	13:00:32
3939	28	A	2020.10.14	0	12:48:09	13:03:15
3940	172	C	2020.10.30	0	12:27:13	12:39:31
3941	179	A	2020.10.26	0	12:50:25	13:03:44
3942	83	C	2020.10.21	0	13:32:18	13:47:43
3943	163	A	2020.10.22	0	13:03:59	13:18:13
3944	75	A	2020.10.13	1	12:00:43	12:15:14
3945	90	A	2020.10.06	0	12:25:50	12:38:24
3946	89	D	2020.10.15	0	12:48:07	13:00:31
3947	83	A	2020.10.12	1	13:35:01	13:49:35
3948	42	C	2020.10.01	0	13:26:06	13:38:41
3949	57	C	2020.10.30	0	12:51:14	13:03:42
3950	143	C	2020.10.28	1	13:03:11	13:17:35
3951	32	A	2020.10.28	0	12:07:15	12:20:41
3952	155	A	2020.10.19	1	13:12:00	13:24:36
3953	69	A	2020.10.19	1	13:27:03	13:41:04
3954	24	C	2020.10.12	0	12:30:04	12:45:39
3955	148	B	2020.10.28	0	12:01:28	12:13:50
3956	166	B	2020.10.29	0	13:29:57	13:45:21
3957	64	B	2020.10.30	1	13:09:12	13:22:39
3958	69	C	2020.10.12	1	13:36:32	13:49:50
3959	21	B	2020.10.21	0	12:17:47	12:31:24
3960	132	B	2020.10.14	0	12:57:56	13:13:27
3961	161	A	2020.10.30	0	13:41:19	13:53:20
3962	30	D	2020.10.20	0	13:23:09	13:35:30
3963	145	A	2020.10.30	1	11:56:04	12:09:44
3964	196	A	2020.10.27	1	12:53:26	13:08:29
3965	154	B	2020.10.12	1	12:52:22	13:05:53
3966	27	B	2020.10.01	0	13:31:10	13:44:44
3967	134	B	2020.10.15	1	13:13:40	13:26:29
3968	24	B	2020.10.15	1	13:00:26	13:14:11
3969	23	A	2020.10.06	0	13:05:52	13:21:22
3970	151	C	2020.10.27	0	12:55:41	13:09:14
3971	69	B	2020.10.28	0	13:10:05	13:22:55
3972	41	C	2020.10.07	0	14:07:19	14:20:05
3973	144	C	2020.10.16	0	13:32:45	13:47:18
3974	184	B	2020.10.02	0	12:30:25	12:44:23
3975	54	C	2020.10.05	0	13:58:46	14:10:57
3976	102	D	2020.10.01	1	12:47:30	13:03:07
3977	146	A	2020.10.12	1	11:38:13	11:51:14
3978	98	C	2020.10.14	0	12:30:48	12:45:51
3979	28	C	2020.10.13	0	13:06:03	13:21:29
3980	55	D	2020.10.05	1	13:17:28	13:32:57
3981	31	A	2020.10.08	1	13:19:31	13:34:37
3982	3	A	2020.10.15	0	12:30:55	12:44:45
3983	163	B	2020.10.28	1	13:45:43	14:01:39
3984	116	B	2020.10.15	0	13:04:14	13:16:57
3985	17	D	2020.10.07	1	13:21:47	13:35:38
3986	18	B	2020.10.15	0	12:44:23	12:59:02
3987	127	D	2020.10.26	1	12:32:04	12:46:36
3988	100	B	2020.10.20	1	12:49:56	13:05:42
3989	131	B	2020.10.09	0	13:36:40	13:50:30
3990	26	B	2020.10.26	1	14:00:52	14:14:39
3991	112	B	2020.10.07	0	12:44:38	12:59:59
3992	6	C	2020.10.01	0	12:59:18	13:11:36
3993	104	C	2020.10.15	1	13:05:53	13:18:46
3994	138	D	2020.10.21	1	12:46:45	12:59:21
3995	159	C	2020.10.19	1	13:18:00	13:33:07
3996	141	B	2020.10.15	0	13:16:17	13:30:20
3997	160	D	2020.10.21	0	12:38:42	12:51:56
3998	26	C	2020.10.29	0	13:41:47	13:55:06
3999	161	B	2020.10.19	1	14:29:52	14:45:56
4000	135	C	2020.10.07	1	13:21:58	13:35:30
4001	95	A	2020.10.27	1	12:36:52	12:52:13
4002	46	B	2020.10.22	0	13:12:56	13:27:56
4003	59	A	2020.10.07	0	13:35:40	13:50:10
4004	81	C	2020.10.01	0	13:03:38	13:17:58
4005	148	B	2020.10.26	1	11:37:09	11:52:01
4006	99	A	2020.10.21	0	13:30:47	13:46:44
4007	99	A	2020.10.26	0	14:04:15	14:17:10
4008	71	B	2020.10.07	1	13:15:23	13:28:50
4009	156	A	2020.10.14	1	12:54:49	13:09:43
4010	19	C	2020.10.15	0	12:06:57	12:22:05
4011	69	C	2020.10.09	0	13:36:58	13:49:00
4012	189	C	2020.10.12	0	13:37:40	13:51:30
4013	149	A	2020.10.13	0	12:50:33	13:03:49
4014	77	A	2020.10.14	1	13:31:01	13:46:08
4015	54	A	2020.10.15	1	14:04:28	14:18:59
4016	167	B	2020.10.16	1	14:21:00	14:34:16
4017	117	A	2020.10.29	1	13:34:21	13:47:57
4018	155	B	2020.10.01	0	13:46:30	13:58:44
